93,78,82,-48.87,0.5,-0.5,0.09,-0.03,-46.31,3,151.66,55.79,220.41
92,78,82,-48.95,0.5,-0.5,0.1,-0.04,-46.62,3,149.38,56.21,218.9
93,78.5,81.5,-49.04,0.5,-0.5,0.12,-0.06,-47.23,3,182.21,56.07,218.9
93,78.5,81.5,-49.12,0.5,-0.5,0.14,-0.08,-47.53,3,182.21,56.48,217.38
92,78.5,81.5,-49.16,0.5,-0.5,0.14,-0.09,-47.53,3,183.66,56.48,217.03
92,78.5,81.5,-49.24,0.5,-0.5,0.16,-0.11,-47.53,3,183.66,56.9,212.28
93,78.5,81.5,-49.32,0.5,-0.5,0.18,-0.13,-47.53,3,182.14,57.66,208.41
92,78,82,-49.41,0.5,-0.5,0.2,-0.15,-47.53,3,141.93,58,206.28
94,77.5,82.5,-49.53,0.5,-0.5,0.21,-0.17,-46.92,3,140.9,58.76,204.07
92,77,83,-49.71,0.5,-0.5,0.23,-0.19,-46.31,3,139.79,59.66,201.03
92,77,83,-49.93,0.5,-0.5,0.25,-0.2,-46.62,3,139.17,60.55,198.34
93,77,83,-50.04,0.5,-0.5,0.26,-0.21,-46.62,3,139.1,59.38,199.24
92,77,83,-50.28,0.5,-0.5,0.28,-0.23,-47.53,3,139.52,59.79,192.21
93,77.5,82.5,-50.48,0.5,-0.5,0.3,-0.25,-48.14,3,148.9,60.34,189.45
93,77.5,82.5,-50.67,0.5,-0.5,0.31,-0.27,-48.75,3,149.1,60.83,186
92,78.5,81.5,-50.81,0.5,-0.5,0.33,-0.29,-49.97,3,148.41,60.83,186
93,79,81,-50.89,0.5,-0.5,0.34,-0.31,-50.88,3,139.86,60.97,186
92,79.5,80.5,-50.85,0.5,-0.5,0.36,-0.33,-51.49,3,139.86,60.97,182.62
93,80,80,-50.81,0.5,-0.5,0.37,-0.34,-51.8,3,149.31,62.97,180.55
92,80.5,79.5,-50.65,0.5,-0.5,0.38,-0.36,-52.41,3,148.41,61.38,176.34
93,81,79,-50.35,0.5,-0.5,0.4,-0.38,-52.71,3,137.66,61.52,173.24
93,81.5,78.5,-49.88,0.5,-0.5,0.42,-0.4,-53.02,3,135.45,61.79,171.93
92,82,78,-49.08,0.5,-0.5,0.43,-0.42,-52.71,3,134.9,61.45,170.21
93,80,74,-47.82,0.5,-0.5,0.45,-0.44,-52.71,3,135.31,61.59,168.41
93,67.5,58.5,-46.77,0.5,-0.5,0.46,-0.46,-52.71,3,135.38,61.66,164.41
92,0,0,-42.23,0.5,-0.5,0.47,-0.48,-53.02,0,144.14,62.69,160.55
1870,0,0,-42.23,0.5,-0.5,0.04,0,0.91,2,144,64.34,154.34
23,0,0,-42.23,0.5,-0.5,0.04,0,0.91,1,144,64.34,154.34
87,-15,15,-42.23,0.5,-0.5,0.04,0,0.91,1,144.07,64.34,154.34
91,-15,15,-42.23,0.5,-0.5,0.04,0,0,1,143.59,64.41,155.17
90,-15,15,-42.23,0.5,-0.5,0.04,0,-3.05,1,143.59,64.41,155.17
92,-15,15,-42.23,0.5,-0.5,0.04,0,-5.18,1,144,64.97,155.52
91,-15,15,-42.23,0.5,-0.5,0.05,-0,-10.97,1,145.79,65.31,154.55
94,-15,15,-42.23,0.5,-0.5,0.05,-0,-17.67,1,169.72,67.17,229.17
94,-15,15,-42.23,0.5,-0.5,0.06,-0,-23.77,1,176.14,68.28,1216.1
94,-14,14,-42.23,0.5,-0.5,0.06,-0.01,-28.95,1,176.69,69.79,371.52
94,-10.5,10.5,-42.23,0.5,-0.5,0.07,-0.01,-34.43,1,190.69,219.38,263.86
94,-6.5,6.5,-42.23,0.5,-0.5,0.07,-0.01,-39.61,1,193.24,190.48,213.31
93,-5,5,-42.23,0.5,-0.5,0.07,-0.01,-42.05,1,263.03,183.66,213.59
93,-2,2,-42.23,0.5,-0.5,0.08,-0.01,-46.31,1,284.62,163.72,212.34
92,0,0,-42.23,0.5,-0.5,0.08,-0.02,-49.36,1,263.59,157.1,202.62
91,0,0,-42.23,0.5,-0.5,0.08,-0.02,-51.49,1,283.79,157.31,204.97
92,2.5,-2.5,-42.23,0.5,-0.5,0.08,-0.02,-51.49,3,284.62,157.31,202.83
93,82.5,77.5,-48.84,0.5,-0.5,0.08,-0.02,-52.41,3,284.62,157.38,202.83
94,81,79,-48.81,0.5,-0.5,0.08,-0.02,-50.27,3,284.21,157.38,202.83
94,80.5,79.5,-48.8,0.5,-0.5,0.09,-0.03,-49.36,3,285.86,157.59,211.45
93,79,81,-48.8,0.5,-0.5,0.1,-0.04,-47.53,3,289.24,156.07,208.21
93,78.5,81.5,-48.86,0.5,-0.5,0.11,-0.06,-46.92,3,290.07,154.97,203.59
94,78,82,-48.94,0.5,-0.5,0.13,-0.08,-46.62,3,215.45,153.79,197.1
94,78,82,-49.05,0.5,-0.5,0.15,-0.1,-46.62,3,213.59,152.41,195.72
94,78.5,81.5,-49.16,0.5,-0.5,0.17,-0.11,-47.53,3,256.21,152.41,199.24
93,79,81,-49.24,0.5,-0.5,0.18,-0.13,-48.14,3,211.86,152.28,195.79
93,79.5,80.5,-49.3,0.5,-0.5,0.2,-0.15,-49.05,3,207.31,155.79,203.93
94,79.5,80.5,-49.3,0.5,-0.5,0.21,-0.16,-49.05,3,209.31,148,150.9
94,79.5,80.5,-49.32,0.5,-0.5,0.23,-0.18,-49.05,3,295.59,153.24,147.45
94,80,80,-49.33,0.5,-0.5,0.25,-0.2,-49.66,3,298.9,148.41,146.34
93,80.5,79.5,-49.3,0.5,-0.5,0.26,-0.23,-49.97,3,203.59,150.14,142.48
93,80.5,79.5,-49.25,0.5,-0.5,0.28,-0.25,-49.97,3,199.1,144.07,141.72
94,80.5,79.5,-49.17,0.5,-0.5,0.3,-0.27,-50.27,3,199.1,142.62,137.1
94,81,79,-49.07,0.5,-0.5,0.32,-0.29,-50.58,3,279.45,142.62,137.1
94,81,79,-48.91,0.5,-0.5,0.33,-0.31,-50.58,3,199.17,140.83,134.62
93,81.5,78.5,-48.81,0.5,-0.5,0.34,-0.32,-50.58,3,196.69,141.24,132.14
93,81,79,-48.6,0.5,-0.5,0.36,-0.34,-49.97,3,194.83,139.17,130.34
94,81,79,-48.4,0.5,-0.5,0.38,-0.36,-49.97,3,194.69,139.1,127.52
94,81.5,78.5,-48.12,0.5,-0.5,0.4,-0.38,-49.97,3,193.31,139.1,125.1
94,81.5,78.5,-47.76,0.5,-0.5,0.41,-0.4,-49.66,3,177.1,136.76,122.55
93,82,78,-47.25,0.5,-0.5,0.43,-0.42,-49.36,3,160.62,139.03,120.62
94,78.5,73.5,-46.5,0.5,-0.5,0.45,-0.45,-49.66,3,192.62,135.79,119.66
94,0,0,-45.81,0.5,-0.5,0.47,-0.47,-49.05,0,159.31,134.41,154.76
2360,0,0,-45.81,-1,-1,0.06,0,0.3,2,142.34,132.34,144.14
24,0,0,-45.81,-1,-1,0.06,0,0.3,1,142.34,132.34,144.14
90,-15,15,-45.81,-1,-1,0.06,0,0.3,1,142.69,132.76,143.24
92,-15,15,-45.81,-1,-1,0.06,0,-0.91,1,181.93,133.66,144.41
95,-15,15,-45.81,-1,-1,0.06,0,-4.57,1,145.38,132.21,144.34
93,-15,15,-45.81,-1,-1,0.06,0,-9.45,1,145.38,132.21,144.34
93,-15,15,-45.81,-1,-1,0.07,-0,-12.19,1,190.21,132.14,140.34
96,-15,15,-45.81,-1,-1,0.07,-0,-17.06,1,290.55,132.62,108.76
96,-15,15,-45.81,-1,-1,0.07,-0,-21.94,1,290.14,122.07,104.21
96,-15,15,-45.81,-1,-1,0.08,-0,-26.81,1,290.62,133.45,104.97
95,-15,15,-45.81,-1,-1,0.08,-0.01,-31.38,1,290.21,120.48,103.93
95,-15,15,-45.81,-1,-1,0.09,-0.01,-35.95,1,290.21,120.34,103.1
96,-15,15,-45.81,-1,-1,0.09,-0.01,-40.83,1,235.79,120.48,102.83
95,-15,15,-45.81,-1,-1,0.09,-0.01,-45.7,1,233.59,128.28,103.45
96,-15,15,-45.81,-1,-1,0.09,-0.02,-50.58,1,233.59,121.72,107.17
95,-15,15,-45.81,-1,-1,0.1,-0.02,-55.45,1,234.55,149.86,141.17
96,-15,15,-45.81,-1,-1,0.1,-0.02,-60.33,1,233.79,154.14,140.97
96,-15,15,-45.81,-1,-1,0.1,-0.03,-65.51,1,234.21,165.24,140.34
96,-15,15,-45.81,-1,-1,0.1,-0.03,-67.95,1,194.41,163.31,145.52
95,-15,15,-45.81,-1,-1,0.1,-0.03,-72.21,1,166.83,165.24,145.59
95,-15,15,-45.81,-1,-1,0.11,-0.04,-75.87,1,137.17,145.03,146.21
97,-15,15,-45.81,-1,-1,0.11,-0.04,-79.22,1,136.21,155.79,286.21
95,-15,15,-45.81,-1,-1,0.11,-0.04,-82.57,1,136.21,107.79,286.41
96,-15,15,-45.81,-1,-1,0.11,-0.04,-85.92,1,135.24,110.48,285.86
95,-15,15,-45.81,-1,-1,0.11,-0.05,-89.27,1,135.24,106.62,284.83
97,-15,15,-45.81,-1,-1,0.11,-0.05,-93.84,1,136.07,105.03,284.83
95,-15,15,-45.81,-1,-1,0.11,-0.05,-99.94,1,135.1,105.1,282.55
96,-15,15,-45.81,-1,-1,0.11,-0.05,-106.03,1,135.1,104.83,282.83
96,-15,15,-45.81,-1,-1,0.11,-0.05,-112.12,1,135.52,104.83,282.41
97,-14,14,-45.81,-1,-1,0.1,-0.06,-118.22,1,134.69,103.38,280.9
97,-12,12,-45.81,-1,-1,0.1,-0.06,-121.57,1,135.59,103.38,228
96,-8,8,-45.81,-1,-1,0.1,-0.06,-127.36,1,136.14,103.38,226.07
95,-4,4,-45.81,-1,-1,0.1,-0.06,-132.54,1,135.86,104.83,224.62
95,0,0,-45.81,-1,-1,0.1,-0.06,-137.72,1,136.48,105.1,226.48
94,0,0,-45.81,-1,-1,0.1,-0.06,-140.46,1,136.55,104.9,224.97
93,2.5,-2.5,-45.81,-1,-1,0.1,-0.06,-141.07,3,137.93,105.93,223.17
95,81,79,-139.57,-1,-1,0.1,-0.06,-140.77,3,137.03,105.86,224.48
97,80,80,-139.56,-1,-1,0.09,-0.07,-139.85,3,137.03,105.52,224.83
97,79.5,80.5,-139.56,-1,-1,0.09,-0.08,-138.94,3,136.41,106.76,224.69
96,80,80,-139.57,-1,-1,0.07,-0.09,-139.55,3,134.76,107.45,221.79
97,80,80,-139.57,-1,-1,0.06,-0.1,-139.85,3,133.72,108.41,219.38
98,81,79,-139.56,-1,-1,0.04,-0.11,-140.77,3,132.76,110,218.48
96,81,79,-139.55,-1,-1,0.03,-0.12,-141.07,3,132.14,120,215.24
96,82,78,-139.52,-1,-1,0.01,-0.14,-141.98,3,130.14,118.07,211.52
97,83,77,-139.47,-1,-1,-0.01,-0.15,-142.9,3,129.1,130.41,209.86
98,83.5,76.5,-139.4,-1,-1,-0.03,-0.17,-143.51,3,127.93,87.93,209.52
96,84,76,-139.32,-1,-1,-0.05,-0.18,-143.81,3,126.69,121.1,205.72
98,84,76,-139.22,-1,-1,-0.07,-0.2,-144.12,3,125.31,121.38,202.76
98,84,76,-139.12,-1,-1,-0.09,-0.21,-143.51,3,125.59,122.55,201.03
98,84,76,-139.03,-1,-1,-0.11,-0.23,-143.2,3,124.62,122.97,197.93
97,83.5,76.5,-138.94,-1,-1,-0.13,-0.24,-142.59,3,124.69,117.24,194.07
98,84,76,-138.86,-1,-1,-0.15,-0.26,-142.9,3,122.14,94.14,194
97,83.5,76.5,-138.76,-1,-1,-0.17,-0.27,-142.29,3,120.21,91.59,190.9
97,83.5,76.5,-138.68,-1,-1,-0.19,-0.29,-141.98,3,119.59,93.38,189.38
96,83,77,-138.61,-1,-1,-0.21,-0.3,-141.07,3,116.62,93.86,184.21
